"LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","MoSold","SalePrice"
12898,9,5,2007,2008,1022,0,598,1620,0,0,1,0,2,0,2,1,6,1,3,912,228,9,315500
9240,8,5,2001,2002,0,0,1055,1055,1208,0,0,0,2,1,3,1,7,1,2,905,0,9,287000
1533,4,6,1970,2008,0,0,546,798,546,0,0,0,1,1,3,1,6,1,0,0,0,5,97000
1477,4,4,1970,1970,509,0,121,630,0,0,1,0,1,0,1,1,3,0,1,286,0,4,80000
13125,5,4,1957,2000,168,682,284,1803,0,0,1,0,2,0,3,1,8,1,2,484,0,1,155000
9130,6,8,1966,2000,400,64,336,800,832,0,0,1,1,1,4,1,7,0,2,484,0,7,173000
5381,6,5,2005,2005,900,0,406,1306,0,0,1,0,2,0,1,1,5,1,2,624,170,8,196000
11839,7,5,1990,1990,1085,0,390,1532,797,0,1,0,2,1,4,1,10,1,2,514,192,5,262280
9600,8,5,1981,1981,1104,0,1420,2524,0,0,1,0,2,1,4,1,9,1,2,542,474,7,278000
13680,3,5,1955,1955,0,0,0,1733,0,0,0,0,2,0,4,1,8,1,2,452,0,6,139600
16056,9,5,2005,2006,240,0,1752,1992,876,0,0,0,3,1,4,1,11,1,3,716,214,7,556581
9245,5,5,1994,1995,686,0,304,990,0,0,0,1,1,0,3,1,5,0,2,672,0,2,145000
21750,5,4,1960,2006,0,0,0,1771,0,0,0,0,1,0,3,1,9,1,2,336,0,11,115000
11100,4,7,1946,2006,0,0,0,930,0,0,0,0,1,0,2,1,6,0,1,308,0,4,84900
8993,7,5,2007,2007,0,0,1302,1302,0,0,0,0,2,0,3,1,6,0,2,436,0,8,176485
11175,7,5,2007,2007,0,0,1316,1316,0,0,0,0,2,0,3,1,6,1,2,440,0,10,200141
9500,6,6,1964,1978,442,0,374,1127,850,0,0,1,1,1,4,1,9,1,2,540,0,6,165000
8562,5,6,1957,2002,383,0,833,1526,0,0,0,0,1,0,4,1,7,1,1,364,116,5,144500
11367,8,5,2002,2002,932,0,133,1091,898,0,1,0,2,1,3,1,7,1,2,586,199,11,255000
11361,6,5,1976,1976,644,0,549,1523,0,0,0,1,2,0,3,1,7,1,2,478,0,5,180000
7052,7,5,2005,2005,659,0,705,1364,0,0,1,0,2,0,2,1,6,1,2,484,192,6,185850
29959,7,6,1994,1994,595,0,378,979,871,0,0,0,2,1,3,1,7,1,2,467,168,1,248000
11308,9,5,2008,2008,936,0,168,1130,1054,0,1,0,2,1,3,1,10,1,3,836,0,7,335000
11275,6,7,1932,1950,297,557,0,1096,895,0,0,0,1,1,3,1,7,1,2,432,0,3,220000
4920,8,5,2001,2001,616,0,722,1338,0,0,1,0,2,0,2,1,6,0,2,582,0,4,213500
18000,3,4,1935,1950,0,0,894,894,0,0,0,0,1,0,2,1,6,0,3,1248,0,8,81000
13600,5,5,1900,1950,0,0,662,1422,915,0,0,0,2,0,5,2,10,0,2,560,0,9,90000
6000,6,6,1925,1980,397,0,706,1103,0,0,0,0,1,0,2,1,5,1,2,440,166,7,110500
11000,5,6,1966,1966,740,230,184,1154,0,0,0,0,1,1,3,1,6,1,2,480,0,11,154000
14000,7,5,1996,1997,1201,0,105,1306,954,0,1,0,2,1,3,1,7,0,2,533,296,4,328000
7837,6,7,1993,1994,0,0,799,799,772,0,0,0,2,1,3,1,7,1,2,380,0,5,178000
9760,6,6,1964,1964,674,106,0,798,813,0,1,0,1,1,4,1,7,0,2,442,328,6,167900
3964,6,4,1973,1973,837,0,105,1291,1230,0,1,0,2,1,5,1,10,1,2,576,728,6,151400
9600,5,7,1949,2003,220,0,625,893,0,0,0,1,1,0,2,1,4,0,2,576,0,5,135000
10152,5,5,1956,1956,586,0,462,1048,0,0,1,0,1,0,3,1,6,0,1,286,0,6,135000
11700,6,6,1968,1968,298,0,429,829,727,0,0,0,1,1,4,1,8,0,2,441,0,5,154000
7585,5,3,1948,1950,0,0,810,1002,454,0,1,1,1,0,4,1,7,1,1,280,0,8,91500
7950,6,6,1977,1977,535,0,155,698,728,0,0,0,1,1,3,1,6,0,2,440,252,7,159500
8556,7,5,2006,2006,0,0,1240,1240,0,0,0,0,2,0,2,1,5,0,3,826,140,5,194000
13125,7,6,1940,1984,410,0,390,960,780,0,0,0,1,1,3,1,6,2,1,240,0,7,219500
10800,5,8,1936,1989,626,0,170,1096,370,0,0,1,2,0,3,1,7,1,2,566,436,4,170000
15870,5,5,1969,1969,75,791,230,1096,0,0,1,0,1,0,3,1,6,0,1,299,240,3,138800
4435,6,5,2004,2004,662,0,186,848,0,0,1,0,1,0,1,1,3,1,2,420,140,5,155900
8775,5,5,1994,1994,495,0,495,990,0,0,0,0,1,0,3,1,5,0,1,299,0,4,126000
11040,6,7,1971,2004,656,0,602,1258,0,0,0,1,2,0,3,1,5,0,2,528,55,10,145000
7500,5,5,1963,1963,824,0,216,1040,0,0,1,0,1,1,3,1,5,0,1,308,0,6,133000
8749,7,5,2002,2002,0,0,1459,1459,0,0,0,0,2,0,3,1,6,1,2,527,192,9,192000
8800,6,6,1964,1964,553,0,698,1251,0,0,1,0,1,0,3,1,6,2,1,461,0,3,160000
13031,6,5,1995,1996,592,0,99,691,807,0,0,0,2,1,3,1,6,1,2,409,315,7,187500
9069,6,6,1992,1992,747,0,189,996,0,0,1,0,1,0,2,1,5,0,2,564,120,4,147000
1974,4,5,1973,1973,334,0,212,546,546,0,0,0,1,1,3,1,6,0,1,286,120,5,83500
10574,8,5,2005,2006,0,0,1082,1082,871,0,0,0,2,1,3,1,9,1,3,1043,160,5,252000
2522,7,5,2004,2004,0,0,970,970,739,0,0,0,2,0,3,1,7,0,2,380,0,4,137500
3316,8,5,2005,2005,1039,0,208,1247,0,0,1,0,1,1,1,1,4,1,2,550,0,4,197000
8544,3,4,1950,1950,0,0,0,1040,0,0,0,0,2,0,2,2,6,0,2,400,0,6,92900
2160,7,5,1999,2000,510,0,90,624,628,0,1,0,2,1,2,1,4,0,2,462,0,3,160000
8400,6,5,1925,1950,423,0,758,1390,304,0,0,0,2,0,4,1,7,1,2,576,342,6,136500
9230,5,8,1965,1998,661,0,203,1200,0,0,1,0,1,1,1,1,6,0,2,884,0,10,146000
5868,5,7,1956,2000,248,240,448,936,0,0,1,0,1,0,2,1,4,0,1,308,0,5,129000
9317,6,5,2006,2006,24,0,1290,1314,0,0,0,0,2,0,3,1,6,1,2,440,0,3,176432
6882,6,7,1914,2006,0,0,684,773,582,0,0,0,1,1,3,1,7,0,0,0,136,3,127000
3696,8,5,1986,1986,0,0,1074,1088,0,0,0,0,1,1,2,1,5,0,2,461,0,10,170000
6000,4,6,1936,1950,672,0,0,757,567,0,0,0,1,0,3,1,6,0,1,240,0,7,128000
11880,7,5,1978,1978,704,0,567,1601,0,0,0,0,2,0,3,1,7,1,2,478,0,4,157000
8400,2,5,1920,1950,290,0,0,438,0,0,0,0,1,0,1,1,3,0,1,246,0,1,60000
9758,5,5,1971,1971,412,287,251,950,0,0,0,0,1,0,3,1,5,0,1,280,0,7,119500
7000,5,7,1960,2002,588,0,422,1134,0,0,0,0,1,0,2,1,6,0,1,254,0,4,135000
8910,6,6,1959,1959,655,0,0,1194,0,0,0,1,1,0,3,1,6,1,2,539,0,7,159500
2016,5,5,1970,1970,0,0,630,630,672,0,0,0,2,1,3,1,6,0,2,440,0,4,106000
12256,8,5,1994,1995,1032,0,431,1500,1122,0,1,0,2,1,3,1,9,2,2,712,186,4,325000
10357,7,5,1990,1991,738,0,172,1442,0,0,1,0,2,0,3,1,6,1,2,719,0,5,179900
23257,7,5,2006,2006,0,0,868,887,1134,0,0,0,2,1,3,1,9,1,2,422,0,9,274725
8063,6,5,2000,2000,0,0,924,948,742,0,0,0,2,1,3,1,7,1,2,463,100,11,181000
11362,8,5,2004,2005,1039,0,797,1836,0,0,1,0,2,0,3,1,7,1,3,862,125,3,280000
8000,6,5,1995,1996,219,0,554,773,885,0,1,0,2,1,3,1,8,1,2,431,224,6,188000
10480,7,6,1976,1976,403,0,400,1098,866,0,0,0,2,1,4,1,8,1,2,483,0,9,205000
7100,5,7,1957,1957,708,0,108,816,0,0,1,0,1,0,2,1,5,0,1,308,0,7,129900
8923,5,7,1953,2006,643,0,365,1008,0,0,1,0,1,0,2,1,6,0,1,240,0,5,134500
5400,5,7,1954,2000,415,0,418,833,0,0,0,0,1,0,2,1,4,0,1,326,0,8,117000
12085,8,5,2007,2007,1004,0,730,1734,0,0,1,0,2,0,3,1,7,1,3,928,0,11,318000
7750,8,5,2002,2002,353,0,55,779,640,0,1,0,2,1,3,1,7,1,2,527,120,3,184100
9764,5,7,1967,2003,702,0,192,894,0,0,1,0,1,0,3,1,5,0,2,450,0,5,130000
13825,5,6,1958,1987,0,0,533,1021,580,0,0,1,1,0,3,1,6,0,1,300,280,12,140000
7560,5,5,1959,1959,369,0,671,1040,0,0,0,0,1,0,3,1,6,0,1,286,140,7,133700
8263,6,5,1920,1950,0,0,1012,1012,0,0,0,0,1,0,2,1,6,1,1,308,0,5,118400
10084,7,5,2005,2006,24,0,1528,1552,0,0,0,0,2,0,3,1,7,0,3,782,144,7,212900
8926,4,3,1956,1956,0,0,672,960,0,0,0,0,1,0,3,1,5,0,1,288,64,10,112000
9405,5,9,1947,2008,0,0,698,698,0,0,0,1,1,0,2,1,4,0,0,0,0,6,118000
9125,7,5,1992,1992,0,0,384,812,670,0,0,0,2,1,3,1,7,1,2,392,100,7,163900
10434,4,5,1955,1955,0,0,1005,1005,0,0,0,0,1,0,2,1,5,1,2,672,0,11,115000
3684,7,5,2007,2007,0,0,1373,1555,0,0,0,0,2,0,2,1,7,1,3,660,143,6,174000
14572,7,5,2004,2004,1300,0,230,1530,0,0,1,0,2,0,3,1,7,1,3,630,144,11,259000
11796,7,5,2004,2005,0,0,847,847,1112,0,0,0,2,1,4,1,8,1,2,434,100,7,215000
7200,5,5,1980,1980,936,0,0,936,0,0,1,0,1,0,2,1,4,0,2,672,49,8,140000
7804,4,3,1928,1950,622,0,500,1328,653,0,1,0,2,0,4,1,7,2,2,576,431,12,135000
10712,5,5,1991,1992,212,0,762,974,0,0,0,0,1,0,3,1,5,0,0,0,0,9,93500
9900,6,4,1880,1950,0,0,1008,1178,1032,0,0,0,2,0,5,1,8,0,1,205,0,5,117500
9828,8,5,1995,1995,584,0,544,1142,878,0,0,0,2,1,3,1,8,1,2,466,0,6,239500
8773,6,5,1997,1997,0,0,916,916,684,0,0,0,2,1,3,1,7,1,2,460,100,8,169000
6180,6,5,1926,1950,0,0,960,986,0,0,0,0,1,0,2,1,5,1,1,180,0,5,102000
9600,6,5,1950,1950,280,0,752,1032,220,0,0,0,1,0,3,1,6,0,1,288,0,4,119000
6342,5,8,1875,1996,0,0,780,780,240,0,0,0,1,0,2,1,6,0,0,0,0,5,94000
9819,6,5,1977,1977,1567,0,0,1567,0,0,1,0,2,0,2,1,5,2,2,714,264,5,196000
8731,5,5,1920,1950,645,0,270,1167,0,0,0,0,1,0,3,1,6,1,2,495,0,5,144000
7350,5,7,1951,1951,852,0,100,952,0,0,1,0,1,0,2,1,4,0,2,840,0,6,139000
10304,5,7,1976,1976,381,0,399,1088,780,0,1,0,2,1,4,1,9,1,2,484,448,10,197500
9965,8,5,2006,2007,1150,0,316,1466,1362,0,1,0,3,0,4,1,11,1,3,1052,125,4,424870
9000,5,3,1959,1959,288,0,718,1006,0,0,0,0,1,0,3,1,5,0,0,0,0,7,80000
12180,4,4,1941,1950,348,0,324,672,252,0,1,0,1,0,2,1,5,0,1,280,0,7,80000
6240,5,6,1928,1950,0,0,1042,1042,534,0,0,0,1,0,3,1,8,1,1,225,0,8,149000
11200,6,5,1985,1985,1258,0,40,1298,0,0,1,0,2,0,3,1,5,1,2,403,165,5,180000
12000,7,7,1941,1950,275,0,429,860,704,0,0,0,1,1,3,1,7,1,1,234,0,7,174500
5700,7,7,1926,1950,0,0,572,572,539,0,0,0,1,0,2,1,5,1,1,288,0,8,116900
9000,7,9,1920,1988,624,0,26,832,650,0,0,1,1,0,3,1,7,0,2,324,0,7,143000
8280,6,5,1950,1950,0,0,932,932,0,0,0,0,1,0,2,1,4,1,1,306,0,11,124000
17755,5,4,1959,1959,176,0,1290,1466,0,0,0,0,1,1,3,1,6,2,2,528,0,11,149900
14115,6,7,1956,2004,296,547,230,1811,0,0,0,0,1,0,2,1,6,1,2,470,0,7,230000
5890,6,8,1930,2007,538,0,278,816,0,0,0,0,1,0,2,1,5,0,1,432,0,6,120500
13700,7,6,1965,1988,454,0,410,902,918,0,0,0,1,2,4,1,8,2,2,492,60,5,201800
10768,5,8,1976,2004,1157,0,280,1437,0,0,1,0,2,0,3,1,6,1,2,528,0,7,218000
9350,5,8,1965,1999,633,0,586,1265,0,0,0,1,2,0,3,1,6,1,2,502,0,10,179900
5001,7,5,2007,2008,904,0,410,1314,0,0,1,0,2,0,2,1,6,1,2,626,172,7,230000
11932,8,5,2007,2008,0,0,1580,1580,0,0,0,0,2,0,3,1,7,0,3,830,0,6,235128
9120,6,6,1974,1974,442,0,459,943,933,0,0,0,2,1,4,1,8,1,2,540,0,7,185000
2280,6,5,1978,1978,311,0,544,855,601,0,0,0,2,1,3,1,7,1,2,440,26,7,146000
14778,6,7,1954,2006,728,0,568,1640,0,0,1,0,1,0,3,1,7,1,2,924,108,11,224000
8724,5,5,1968,1968,492,0,402,894,0,0,0,0,1,0,3,1,5,1,2,450,0,5,129000
12900,4,4,1969,1969,1198,0,0,1258,0,0,2,0,0,2,0,2,6,0,2,400,120,1,108959
16157,5,7,1978,1978,680,391,289,1432,0,0,1,0,1,1,2,1,5,1,2,588,168,6,194000
9541,7,5,2009,2009,0,0,1502,1502,0,0,0,0,2,0,3,1,7,0,2,644,0,9,233170
10475,8,5,2008,2008,0,0,1694,1694,0,0,0,0,2,0,3,1,7,0,3,776,160,2,245350
10852,6,5,2000,2000,786,0,173,959,712,0,1,0,2,1,3,1,7,1,2,472,0,2,173000
13728,6,7,1935,1986,626,0,501,1236,872,0,0,0,2,0,4,1,7,2,2,540,0,7,235000
35760,10,5,1995,1996,1387,0,543,1831,1796,0,1,0,3,1,4,1,10,1,3,807,361,7,625000
9880,6,6,1977,1977,522,0,574,1118,0,0,1,0,1,0,3,1,6,1,1,358,203,7,171000
9120,6,6,1958,1958,662,0,599,1261,0,0,1,0,1,0,3,1,6,1,2,433,0,11,163000
4017,7,5,2006,2007,0,0,625,625,625,0,0,0,2,1,2,1,5,0,2,625,0,3,171900
18030,5,6,1946,1994,152,469,977,1636,971,479,0,0,3,0,3,1,12,1,0,0,122,3,200500
16560,6,8,1932,1950,503,0,449,1170,1175,0,0,0,2,1,4,1,9,1,2,360,0,7,239000
10678,8,5,1992,2000,700,0,983,2129,743,0,0,0,2,1,4,1,9,1,2,541,0,4,285000
6951,5,5,1984,1985,658,0,218,923,0,0,1,0,1,0,3,1,5,0,1,264,362,10,119500
3950,6,8,1926,2004,468,0,350,818,406,0,0,0,1,0,3,1,5,0,1,210,0,12,115000
7681,5,6,1921,1950,0,0,731,820,523,0,0,0,1,1,3,1,7,1,1,186,192,7,154900
8335,5,5,1954,1954,0,0,0,1124,0,0,0,0,1,0,3,1,5,1,0,0,0,4,93000
11170,7,5,1990,1991,1216,0,0,1298,1216,0,0,0,2,1,4,1,8,0,2,693,0,4,250000
5587,8,5,2008,2008,1480,0,120,1652,0,0,1,1,2,0,2,1,5,1,2,482,162,11,392500
15623,10,5,1996,1996,2096,0,300,2411,2065,0,1,0,3,1,4,1,10,2,3,813,171,7,745000
10800,5,6,1920,1950,821,0,299,1130,0,0,1,0,1,0,2,1,5,1,2,720,229,6,120000
35133,5,4,1963,1963,1159,0,413,1572,0,0,1,0,1,1,3,1,5,2,3,995,0,5,186700
9738,5,7,1924,1950,392,0,392,949,272,0,1,0,1,0,4,1,7,0,1,392,0,3,104900
10615,3,5,1900,1970,440,0,538,1014,685,0,1,0,2,0,3,2,7,0,2,420,0,8,95000
12461,8,5,1994,1995,1456,0,168,1624,0,0,1,0,2,0,2,1,5,1,3,757,0,7,262000
8935,7,5,2002,2002,0,0,831,831,829,0,0,0,2,1,3,1,7,0,2,493,144,7,195000
7500,7,5,1999,1999,0,0,994,1028,776,0,0,0,2,1,3,1,7,1,2,442,140,6,189000
32463,4,4,1961,1975,1159,0,90,1622,0,0,1,0,1,0,3,1,7,1,4,1356,439,3,168000
2645,8,5,1999,2000,0,0,776,764,677,0,0,0,2,1,2,1,5,0,2,492,206,11,174000
9600,5,8,1925,1994,0,0,702,842,630,0,0,0,1,0,3,1,6,0,1,250,0,7,125000
4500,6,5,1999,1999,883,0,341,1224,0,0,1,0,2,0,2,1,5,0,2,402,0,6,165000
9364,6,7,1969,1969,371,0,292,663,689,0,0,0,1,1,4,1,7,0,1,299,379,3,158000
8029,6,5,2005,2005,0,0,728,728,728,0,0,0,2,1,3,1,8,0,2,400,100,7,176000
14054,7,5,2006,2006,0,0,879,879,984,0,0,0,2,1,4,1,9,1,3,660,100,11,219210
8850,7,6,1916,1950,0,0,815,815,875,0,0,0,1,0,3,1,7,1,1,225,0,7,144000
9100,7,5,2001,2001,0,0,1212,1212,0,0,0,0,2,0,3,1,6,0,2,573,356,6,178000
11235,4,5,1963,1979,547,0,504,1382,0,0,0,0,1,1,3,1,6,1,2,459,0,10,148000
9353,4,5,1970,1970,0,0,864,864,0,0,0,0,1,0,3,1,5,0,1,280,0,7,116050
10400,7,5,1998,1998,0,0,866,866,913,0,0,0,2,1,3,1,6,0,2,546,198,3,197900
6000,5,8,1925,1997,0,0,884,884,464,0,1,0,1,0,3,1,5,1,1,216,0,5,117000
9750,7,5,2000,2001,0,0,1630,1630,0,0,0,0,2,0,3,1,6,1,2,451,74,10,213000
10140,5,6,1975,1975,788,0,268,1074,0,0,1,0,1,1,3,1,6,0,2,495,0,7,153500
14684,7,7,1990,1991,485,177,1496,2196,0,0,0,0,2,0,3,1,7,1,3,701,84,6,271900
8900,4,4,1966,1966,1056,0,0,1056,0,0,1,0,1,0,2,1,5,0,1,384,0,11,107000
9135,6,5,2003,2003,340,0,1342,1700,0,0,1,0,2,0,3,1,7,0,2,544,192,5,2e+05
7763,5,7,1962,1980,504,108,319,1283,0,0,1,0,1,0,3,1,6,0,2,506,0,10,140000
10182,8,5,2006,2006,1220,0,440,1660,0,0,1,0,2,0,3,1,8,1,2,500,322,5,290000
11218,6,5,1992,1992,0,0,1055,1055,790,0,0,0,2,1,3,1,8,1,2,462,635,5,189000
12134,8,7,1988,2005,427,0,132,1080,672,0,0,0,2,0,4,1,8,0,2,492,325,6,164000
9340,4,6,1941,1950,344,0,328,672,0,0,1,0,1,0,2,1,4,0,1,234,0,8,113000
10246,4,9,1965,2001,648,0,0,960,0,0,1,1,0,0,0,1,3,0,1,364,88,5,145000
10205,5,5,1962,1962,784,0,141,999,0,0,1,0,1,0,3,1,6,0,1,300,150,5,134500
7094,5,5,1966,1966,180,374,340,894,0,0,0,0,1,0,3,1,5,0,1,384,0,5,125000
8930,6,5,1978,1978,0,0,0,1318,584,0,0,0,2,0,4,2,8,0,2,539,0,4,112000
8640,8,5,2009,2009,936,0,364,1314,0,0,1,0,2,0,3,1,6,0,2,552,135,9,229456
6240,4,5,1947,1950,0,0,0,672,240,0,0,0,1,0,2,1,3,0,0,0,0,7,80500
1680,6,5,1971,1971,0,0,672,672,546,0,0,0,1,1,3,1,7,0,0,0,201,4,91500
7800,5,5,1964,1964,312,600,0,912,0,0,0,0,1,0,2,1,5,0,1,288,0,11,115000
8250,5,5,1968,1968,250,492,210,1211,0,0,0,0,1,0,3,1,5,1,1,322,0,8,134000
10496,6,6,1949,1950,196,0,844,1168,678,0,0,0,2,0,3,1,7,1,1,315,0,1,143000
10680,5,3,1951,1951,756,0,1380,2136,0,0,0,0,2,0,4,1,7,0,2,528,0,10,137900
15384,7,5,2004,2005,724,0,64,788,702,0,1,0,2,1,3,1,8,1,2,388,100,2,184000
10482,6,8,1958,1958,507,0,81,1138,0,0,0,1,1,0,3,1,6,0,1,264,224,6,145000
14598,6,5,2007,2007,0,0,894,894,1039,0,0,0,2,1,4,1,9,1,3,668,100,1,214000
8872,5,8,1965,2008,595,0,317,912,0,0,1,0,1,0,2,1,5,0,2,576,0,12,147000
8769,9,5,2008,2008,1540,0,162,1702,0,0,1,0,1,1,1,1,7,1,3,1052,0,10,367294
7910,5,5,1960,1960,666,0,409,1507,0,0,0,0,2,0,4,1,7,0,1,404,0,8,127000
18890,5,5,1977,1977,498,211,652,1361,1259,0,0,0,2,2,4,2,12,1,2,600,155,8,190000
7728,5,6,1962,1962,803,0,303,1190,0,0,1,0,1,0,3,1,6,0,2,540,0,5,132500
9842,4,5,1962,1962,0,0,0,1224,0,0,0,0,2,0,2,2,6,0,2,462,0,3,101800
12160,5,5,1959,1959,1000,0,188,1188,0,0,1,0,1,0,3,1,6,0,2,531,0,5,142000
8525,5,6,1911,1950,0,0,940,1024,940,0,0,0,1,1,4,1,7,0,0,0,0,11,130000
13132,5,5,1914,1950,0,0,747,892,892,0,0,0,1,1,4,1,9,0,1,180,203,7,138887
2628,7,5,2003,2003,0,0,764,764,862,0,0,0,2,1,2,1,6,0,2,474,0,6,175500
12393,7,5,2004,2005,0,0,847,847,1101,0,0,0,2,1,4,1,8,1,2,434,100,9,195000
13072,6,5,2005,2005,0,0,1141,1141,0,0,0,0,1,1,3,1,6,0,2,484,0,3,142500
9037,8,5,2006,2006,428,0,1048,1484,0,0,0,0,2,0,2,1,6,1,2,472,120,12,265900
8158,7,5,2003,2003,550,0,334,884,884,0,1,0,2,1,3,1,8,0,2,543,0,7,224900
9849,7,6,2007,2007,0,0,1689,1689,0,0,0,0,2,0,3,1,7,0,3,954,0,6,248328
10625,7,6,1974,1974,885,168,0,1173,0,0,1,0,2,0,3,1,6,2,2,528,0,1,170000
13891,10,5,2006,2006,1386,0,690,2076,0,0,1,0,2,1,2,1,7,1,3,850,216,9,465000
11435,8,7,1929,1950,0,0,792,792,725,0,0,0,1,0,3,1,7,2,2,400,0,6,230000
12090,6,7,1984,2003,0,0,585,1140,728,0,0,0,3,1,3,1,7,1,2,477,268,1,178000
8125,7,5,2005,2006,0,0,756,756,797,0,0,0,2,1,3,1,6,0,2,615,0,3,186500
12328,6,5,1976,1976,539,0,473,1034,0,0,1,0,1,0,3,1,6,0,3,888,0,5,169900
9600,6,5,1917,1950,319,0,416,1134,924,0,0,0,1,1,3,1,8,1,2,396,0,4,129500
7200,5,7,1950,1950,534,96,246,988,0,0,0,0,1,0,3,1,6,0,1,276,0,5,119000
11160,7,5,1968,1968,1065,0,1045,2110,0,0,1,0,2,1,3,1,8,2,2,522,0,4,244000
3136,7,5,2003,2003,0,0,1405,1405,0,0,0,0,2,0,2,1,6,1,2,478,148,3,171750
9858,5,6,1968,1968,510,0,354,874,0,0,1,0,1,0,3,1,5,0,1,288,33,11,130000
17542,7,7,1974,2003,125,1031,36,1516,651,0,1,0,2,1,3,1,9,2,2,518,220,7,294000
6931,7,5,2003,2004,0,0,746,760,896,0,0,0,2,1,3,1,7,1,2,397,178,7,165400
6240,6,6,1931,1950,425,0,459,959,408,0,0,0,1,0,3,1,6,1,1,560,0,11,127500
14303,8,5,1994,1994,1314,0,672,1987,0,0,1,0,2,0,2,1,7,1,2,691,262,8,301500
4060,5,8,1922,1950,0,0,864,864,0,0,0,0,1,0,2,1,4,0,0,0,0,7,99900
9587,7,5,2005,2005,655,0,201,1166,0,0,1,0,2,0,2,1,5,0,2,400,212,7,190000
9750,6,8,1969,1969,602,438,14,1054,0,0,1,0,1,1,3,1,6,0,2,460,180,7,151000
24682,6,5,1999,1999,0,0,841,892,783,0,0,0,2,1,3,1,7,1,2,502,0,6,181000
9600,5,6,1956,1956,504,0,546,1050,0,0,0,0,1,0,2,1,5,0,1,338,0,6,128900
11250,4,5,1957,1989,0,0,1104,1104,684,0,1,0,1,0,5,1,8,2,1,304,120,11,161500
13515,6,6,1919,1950,0,0,764,1060,764,0,0,0,1,0,3,1,8,1,2,520,0,7,180500
4060,6,5,1998,1999,266,0,1139,1337,0,0,1,0,2,0,2,1,5,0,2,511,144,8,181000
3735,7,5,1999,1999,450,0,241,713,739,0,1,0,2,1,3,1,6,0,2,506,0,3,183900
10120,7,4,1910,1950,0,0,925,964,925,0,0,0,1,1,4,2,9,1,1,308,0,1,122000
13214,9,5,2008,2009,0,0,2002,2018,0,0,0,0,2,0,3,1,10,1,3,746,144,5,378500
14100,8,9,1935,1997,192,0,536,1968,1479,0,0,0,3,1,4,1,11,2,3,1014,314,5,381000
11344,5,5,1958,1958,460,0,414,874,650,0,0,0,1,1,3,1,7,0,1,315,0,7,144000
23595,7,6,1979,1979,1258,0,74,1332,192,0,2,0,0,1,0,1,4,1,2,586,268,4,260000
9156,6,7,1968,1968,0,0,1489,1489,0,0,0,0,2,0,3,1,7,1,2,462,0,8,185750
13526,5,6,1965,1965,560,375,0,935,0,0,1,0,1,0,3,1,5,0,1,288,180,11,137000
11512,6,7,1959,2006,719,0,300,1357,0,0,1,0,1,0,2,1,5,1,1,312,0,5,177000
5362,5,6,1910,2003,0,0,661,661,589,0,0,0,2,0,3,1,8,1,2,552,242,11,139000
11345,5,5,1948,1950,220,0,708,928,992,0,0,0,2,0,4,2,10,0,2,400,0,7,137000
12936,6,6,1972,1972,593,0,130,735,660,0,0,1,1,1,3,1,6,1,2,497,294,12,162000
17871,6,5,1967,1976,528,0,1152,1724,0,0,1,0,1,1,3,1,7,1,2,480,0,6,197900
9473,8,5,2002,2002,804,0,324,1128,903,0,1,0,2,1,3,1,7,1,2,577,0,3,237000
7500,4,4,1920,1950,0,0,698,698,430,0,0,0,1,0,2,1,6,0,2,528,30,4,68400
9808,7,5,2002,2002,788,0,785,1573,0,0,1,0,2,0,3,1,6,0,2,544,0,3,227000
8049,7,5,1990,1990,1053,0,256,1339,0,0,1,0,2,0,2,1,6,1,2,484,0,7,180000
8800,5,7,1977,2008,532,144,364,1040,0,0,0,0,2,0,3,1,5,0,2,484,0,9,150500
9400,6,5,1971,1971,0,0,912,912,912,0,0,0,2,2,4,2,8,0,0,0,128,4,139000
9638,6,7,1919,1990,0,0,804,1699,748,0,0,0,2,0,4,1,10,1,1,336,272,3,169000
6000,6,6,1939,1950,0,0,780,825,587,0,0,0,1,0,4,1,6,1,1,280,45,5,132500
9790,6,5,1963,1963,569,81,678,1328,0,0,1,0,1,1,3,1,6,2,2,528,0,6,143000
36500,5,5,1964,1964,812,0,812,1582,0,0,0,1,2,0,4,1,7,0,2,390,168,6,190000
5664,8,5,2000,2000,1158,0,343,1659,0,0,1,0,2,0,2,1,5,1,2,499,212,10,278000
11065,8,5,2006,2006,0,0,1085,1120,850,0,0,0,2,1,3,1,8,1,3,753,177,10,281000
14112,5,7,1964,1964,1014,0,138,1152,0,0,1,0,1,0,3,1,6,1,2,484,227,4,180500
1680,5,7,1972,1972,231,0,399,630,672,0,0,0,2,1,3,1,6,0,1,264,185,2,119500
6600,5,4,1892,1965,0,0,994,1378,994,0,0,0,2,0,4,2,11,0,1,432,0,12,107500
10140,7,5,1976,1976,194,0,638,832,832,0,0,0,2,1,4,1,8,1,2,528,0,3,162900
8172,5,7,1955,1990,167,0,697,864,0,0,1,0,1,0,2,1,5,0,2,572,0,4,115000
8400,5,5,1968,1968,1016,0,36,1052,0,0,1,0,1,1,3,1,5,0,1,288,356,11,138500
